gan,label,name,seed,snapshot
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1688941-lb_1--9ec40a09.png,1688941,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8566842-lb_1--bd739a8b.png,8566842,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7214450-lb_1--d2e4c717.png,7214450,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2027514-lb_1--875e8580.png,2027514,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9555231-lb_1--832e7848.png,9555231,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_910894-lb_1--aeaa1c6d.png,910894,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9852747-lb_1--f1fa3310.png,9852747,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_840946-lb_1--fa06e090.png,840946,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1642149-lb_1--3228df78.png,1642149,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_360313-lb_1--ac7e4646.png,360313,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1494482-lb_1--8038383f.png,1494482,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1657094-lb_1--282cea9d.png,1657094,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4261519-lb_1--dd77541e.png,4261519,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5111686-lb_1--3e4045af.png,5111686,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9248759-lb_1--cba864c4.png,9248759,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6448189-lb_1--8e197f45.png,6448189,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6451414-lb_1--6f1f7f77.png,6451414,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2111819-lb_1--4a6778e9.png,2111819,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9778036-lb_1--4aeaf7f3.png,9778036,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3240109-lb_1--843a45e9.png,3240109,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5995495-lb_1--9f0e6a54.png,5995495,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7198873-lb_1--62565ebf.png,7198873,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1937938-lb_1--515c5a8d.png,1937938,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5421488-lb_1--6f25b5d4.png,5421488,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8447049-lb_1--0de12e9a.png,8447049,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1578818-lb_1--96492b62.png,1578818,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6472263-lb_1--7d92fe9f.png,6472263,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5293169-lb_1--1b728f14.png,5293169,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3049884-lb_1--9d2959d7.png,3049884,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1704220-lb_1--fa9dd12c.png,1704220,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2887583-lb_1--45f918f8.png,2887583,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_109549-lb_1--a0763fe9.png,109549,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5298640-lb_1--a1d8ed24.png,5298640,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8708611-lb_1--715e8002.png,8708611,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9879450-lb_1--b2e64a0f.png,9879450,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6268512-lb_1--cad04a21.png,6268512,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1678004-lb_1--c8f80ffd.png,1678004,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2238924-lb_1--94185350.png,2238924,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7116159-lb_1--0c1f0b11.png,7116159,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7797633-lb_1--2bcd89a5.png,7797633,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5621980-lb_1--8e3e29a1.png,5621980,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3290999-lb_1--13a3accd.png,3290999,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4157495-lb_1--6b7bcb6c.png,4157495,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5494611-lb_1--26926721.png,5494611,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2708315-lb_1--c0275fe4.png,2708315,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4452363-lb_1--b273efa5.png,4452363,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7240127-lb_1--3c01810e.png,7240127,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9016105-lb_1--ba3b71aa.png,9016105,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6653054-lb_1--6db36b5c.png,6653054,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2784823-lb_1--d7ae2803.png,2784823,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4911567-lb_1--57f8861e.png,4911567,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7476524-lb_1--8b5b5025.png,7476524,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2207112-lb_1--23e4b325.png,2207112,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_871551-lb_1--048d5b36.png,871551,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4318591-lb_1--d6ecad79.png,4318591,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8233957-lb_1--2262fdfd.png,8233957,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7975808-lb_1--dbc591f1.png,7975808,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2226193-lb_1--5f5270df.png,2226193,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6962438-lb_1--87b93189.png,6962438,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8035096-lb_1--eb60acf6.png,8035096,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8573020-lb_1--f9552404.png,8573020,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7484940-lb_1--b250040a.png,7484940,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8022894-lb_1--45683d8a.png,8022894,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5479486-lb_1--cae6b123.png,5479486,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9407375-lb_1--dad3a9b0.png,9407375,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2803230-lb_1--f27174a0.png,2803230,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5138161-lb_1--cc053d1c.png,5138161,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3326471-lb_1--f74f132f.png,3326471,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9928088-lb_1--71f348b0.png,9928088,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_5258001-lb_1--0be4574c.png,5258001,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3382327-lb_1--79a6818f.png,3382327,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4230979-lb_1--bd18d497.png,4230979,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2313857-lb_1--ed45f463.png,2313857,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2703744-lb_1--6510ab01.png,2703744,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2244143-lb_1--ec03e77e.png,2244143,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_9444512-lb_1--5ad3ef70.png,9444512,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3449823-lb_1--4e7e1450.png,3449823,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_3996290-lb_1--e05e5734.png,3996290,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8825434-lb_1--261283ef.png,8825434,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_6428762-lb_1--a9e7813a.png,6428762,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_1350135-lb_1--d795b134.png,1350135,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_806359-lb_1--90cb28b4.png,806359,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_7952981-lb_1--5f3c221c.png,7952981,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_4752150-lb_1--975028a8.png,4752150,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_8480077-lb_1--bc506991.png,8480077,7804
005-pgan-p3_512x512_1,1,005-pgan-p3_512x512-seed_2409191-lb_1--5784b5f1.png,2409191,7804
