Unnamed: 0,label,name,seed,snapshot,gan,type
9578,0,-seed_6620620-lb_0--13103222.png,6620620,10526,stylegan,stylegan
4602,0,-seed_7894465-lb_0--0da04ca0.png,7894465,10526,stylegan,stylegan
9000,0,-seed_1613817-lb_0--bde0ff6b.png,1613817,10526,stylegan,stylegan
4254,0,-seed_9064631-lb_0--e076e998.png,9064631,10526,stylegan,stylegan
12751,0,-seed_6584858-lb_0--6d140884.png,6584858,10526,stylegan,stylegan
9709,0,-seed_189483-lb_0--3857a7bb.png,189483,10526,stylegan,stylegan
6249,0,-seed_2653082-lb_0--a1eda649.png,2653082,10526,stylegan,stylegan
4622,0,-seed_7120401-lb_0--c94431eb.png,7120401,10526,stylegan,stylegan
14426,0,-seed_9843851-lb_0--a94b99c0.png,9843851,10526,stylegan,stylegan
2870,0,-seed_7398726-lb_0--78387116.png,7398726,10526,stylegan,stylegan
4955,0,-seed_2514818-lb_0--28057c24.png,2514818,10526,stylegan,stylegan
3687,0,-seed_8932748-lb_0--63ae13b6.png,8932748,10526,stylegan,stylegan
7063,0,-seed_6876262-lb_0--672c7d49.png,6876262,10526,stylegan,stylegan
10069,0,-seed_9402997-lb_0--b861b874.png,9402997,10526,stylegan,stylegan
14029,0,-seed_9324889-lb_0--a5c03e0a.png,9324889,10526,stylegan,stylegan
13864,0,-seed_5987914-lb_0--847f8389.png,5987914,10526,stylegan,stylegan
13364,0,-seed_1182214-lb_0--2b53711b.png,1182214,10526,stylegan,stylegan
152,0,-seed_1242276-lb_0--e5dad2e0.png,1242276,10526,stylegan,stylegan
5244,0,-seed_6248133-lb_0--93d00f80.png,6248133,10526,stylegan,stylegan
5442,0,-seed_2265827-lb_0--bc6891e0.png,2265827,10526,stylegan,stylegan
10336,0,-seed_6970093-lb_0--96882bb7.png,6970093,10526,stylegan,stylegan
630,0,-seed_2298320-lb_0--ae1d45e8.png,2298320,10526,stylegan,stylegan
5885,0,-seed_7848991-lb_0--563adba7.png,7848991,10526,stylegan,stylegan
12943,0,-seed_74362-lb_0--0085a87d.png,74362,10526,stylegan,stylegan
13893,0,-seed_585627-lb_0--ba0fb530.png,585627,10526,stylegan,stylegan
3307,0,-seed_9155035-lb_0--8ca4c0ed.png,9155035,10526,stylegan,stylegan
5209,0,-seed_7263485-lb_0--50065976.png,7263485,10526,stylegan,stylegan
8113,0,-seed_6246363-lb_0--c6d22701.png,6246363,10526,stylegan,stylegan
584,0,-seed_1646846-lb_0--10d1fe60.png,1646846,10526,stylegan,stylegan
11708,0,-seed_7161418-lb_0--dbd92e17.png,7161418,10526,stylegan,stylegan
6789,0,-seed_6071937-lb_0--ffbbcee0.png,6071937,10526,stylegan,stylegan
3409,0,-seed_3649841-lb_0--862386c4.png,3649841,10526,stylegan,stylegan
3429,0,-seed_2169252-lb_0--a6c1cf0d.png,2169252,10526,stylegan,stylegan
11768,0,-seed_2356083-lb_0--8bf5751c.png,2356083,10526,stylegan,stylegan
8758,0,-seed_9748373-lb_0--2240f885.png,9748373,10526,stylegan,stylegan
12922,0,-seed_2911235-lb_0--e50c1cae.png,2911235,10526,stylegan,stylegan
14292,0,-seed_4346138-lb_0--2f025a7e.png,4346138,10526,stylegan,stylegan
8129,0,-seed_8250806-lb_0--85beb7c3.png,8250806,10526,stylegan,stylegan
5827,0,-seed_6477209-lb_0--5396e6c0.png,6477209,10526,stylegan,stylegan
8973,0,-seed_2054573-lb_0--04847bad.png,2054573,10526,stylegan,stylegan
2381,0,-seed_6743364-lb_0--eb29fff7.png,6743364,10526,stylegan,stylegan
6120,0,-seed_2203220-lb_0--8db41c61.png,2203220,10526,stylegan,stylegan
1730,0,-seed_2688192-lb_0--c2f95647.png,2688192,10526,stylegan,stylegan
1449,0,-seed_5266884-lb_0--5e67fcbf.png,5266884,10526,stylegan,stylegan
9577,0,-seed_491460-lb_0--c1b8ab69.png,491460,10526,stylegan,stylegan
559,0,-seed_2295794-lb_0--01dfac2b.png,2295794,10526,stylegan,stylegan
5637,0,-seed_8671498-lb_0--de5c8627.png,8671498,10526,stylegan,stylegan
1573,0,-seed_2956711-lb_0--ac1de0f5.png,2956711,10526,stylegan,stylegan
11822,0,-seed_7724741-lb_0--c4635002.png,7724741,10526,stylegan,stylegan
3883,0,-seed_1138274-lb_0--af90e01a.png,1138274,10526,stylegan,stylegan
14143,0,-seed_5163210-lb_0--015b91a2.png,5163210,10526,stylegan,stylegan
1902,0,-seed_4989010-lb_0--560c609a.png,4989010,10526,stylegan,stylegan
12101,0,-seed_6478249-lb_0--68ffa566.png,6478249,10526,stylegan,stylegan
6422,0,-seed_3482840-lb_0--83986637.png,3482840,10526,stylegan,stylegan
4511,0,-seed_5510453-lb_0--235cac67.png,5510453,10526,stylegan,stylegan
3010,0,-seed_3246012-lb_0--12de90a3.png,3246012,10526,stylegan,stylegan
12919,0,-seed_9458558-lb_0--9f536b44.png,9458558,10526,stylegan,stylegan
6372,0,-seed_6491511-lb_0--8572f0a7.png,6491511,10526,stylegan,stylegan
12445,0,-seed_2431169-lb_0--dd6ad659.png,2431169,10526,stylegan,stylegan
3076,0,-seed_6889082-lb_0--75641936.png,6889082,10526,stylegan,stylegan
11635,0,-seed_443409-lb_0--694f58dc.png,443409,10526,stylegan,stylegan
2124,0,-seed_9940184-lb_0--3c6ebeec.png,9940184,10526,stylegan,stylegan
4070,0,-seed_9596789-lb_0--87d5fa4e.png,9596789,10526,stylegan,stylegan
12418,0,-seed_4317701-lb_0--0f74db6d.png,4317701,10526,stylegan,stylegan
12253,0,-seed_3940367-lb_0--f3bbce3d.png,3940367,10526,stylegan,stylegan
10601,0,-seed_8730064-lb_0--081d5148.png,8730064,10526,stylegan,stylegan
11603,0,-seed_5541968-lb_0--8d287100.png,5541968,10526,stylegan,stylegan
10355,0,-seed_6835237-lb_0--e703b47d.png,6835237,10526,stylegan,stylegan
11167,0,-seed_7038622-lb_0--95b49c0a.png,7038622,10526,stylegan,stylegan
1219,0,-seed_4534658-lb_0--4e2c96b9.png,4534658,10526,stylegan,stylegan
5783,0,-seed_3980963-lb_0--8370f912.png,3980963,10526,stylegan,stylegan
1447,0,-seed_2615031-lb_0--7c2a677f.png,2615031,10526,stylegan,stylegan
6347,0,-seed_5273874-lb_0--17cacfe1.png,5273874,10526,stylegan,stylegan
5167,0,-seed_7287303-lb_0--c613d307.png,7287303,10526,stylegan,stylegan
11626,0,-seed_5209135-lb_0--7ddbca22.png,5209135,10526,stylegan,stylegan
10212,0,-seed_768558-lb_0--71b54113.png,768558,10526,stylegan,stylegan
3227,0,-seed_3073477-lb_0--c9be3a89.png,3073477,10526,stylegan,stylegan
859,0,-seed_5586014-lb_0--95b9c928.png,5586014,10526,stylegan,stylegan
14654,0,-seed_246290-lb_0--e1dcece8.png,246290,10526,stylegan,stylegan
9751,0,-seed_6492496-lb_0--9c31fc84.png,6492496,10526,stylegan,stylegan
6921,0,-seed_9456018-lb_0--8e7c4803.png,9456018,10526,stylegan,stylegan
2114,0,-seed_2619432-lb_0--e3b15784.png,2619432,10526,stylegan,stylegan
14060,0,-seed_5800689-lb_0--575a8062.png,5800689,10526,stylegan,stylegan
3586,0,-seed_6096918-lb_0--2d09631a.png,6096918,10526,stylegan,stylegan
4827,0,-seed_4833736-lb_0--d1d4dff4.png,4833736,10526,stylegan,stylegan
2097,0,-seed_7608619-lb_0--df9788bd.png,7608619,10526,stylegan,stylegan
8242,0,-seed_8537526-lb_0--e7d48ff6.png,8537526,10526,stylegan,stylegan
8651,0,-seed_3960723-lb_0--059662f8.png,3960723,10526,stylegan,stylegan
6715,0,-seed_6309-lb_0--09b4ae76.png,6309,10526,stylegan,stylegan
11380,0,-seed_9846649-lb_0--fe24517c.png,9846649,10526,stylegan,stylegan
4546,0,-seed_3911128-lb_0--ffc37ecb.png,3911128,10526,stylegan,stylegan
8999,0,-seed_4242383-lb_0--a421c249.png,4242383,10526,stylegan,stylegan
5958,0,-seed_5460844-lb_0--32202642.png,5460844,10526,stylegan,stylegan
8675,0,-seed_3001651-lb_0--340be767.png,3001651,10526,stylegan,stylegan
903,0,-seed_4077441-lb_0--d96563db.png,4077441,10526,stylegan,stylegan
11836,0,-seed_4796721-lb_0--23514ecf.png,4796721,10526,stylegan,stylegan
14243,0,-seed_3988959-lb_0--8386f698.png,3988959,10526,stylegan,stylegan
492,0,-seed_2875755-lb_0--35657b1f.png,2875755,10526,stylegan,stylegan
677,0,-seed_3973071-lb_0--5689e738.png,3973071,10526,stylegan,stylegan
9451,0,-seed_2750622-lb_0--ac6924eb.png,2750622,10526,stylegan,stylegan
3013,0,-seed_2732920-lb_0--db4e53bb.png,2732920,10526,stylegan,stylegan
7233,0,-seed_7366389-lb_0--6013a4e2.png,7366389,10526,stylegan,stylegan
13743,0,-seed_8124757-lb_0--1d31e95a.png,8124757,10526,stylegan,stylegan
14920,0,-seed_8859517-lb_0--d2d0d12d.png,8859517,10526,stylegan,stylegan
6913,0,-seed_4352747-lb_0--67c2e57a.png,4352747,10526,stylegan,stylegan
5242,0,-seed_8836869-lb_0--76cba35f.png,8836869,10526,stylegan,stylegan
10348,0,-seed_3643134-lb_0--ebdaffe1.png,3643134,10526,stylegan,stylegan
2717,0,-seed_8790367-lb_0--ceace051.png,8790367,10526,stylegan,stylegan
14959,0,-seed_9357463-lb_0--2fd50bb0.png,9357463,10526,stylegan,stylegan
451,0,-seed_2467171-lb_0--eae0c04e.png,2467171,10526,stylegan,stylegan
6382,0,-seed_4062891-lb_0--de9fb63e.png,4062891,10526,stylegan,stylegan
7379,0,-seed_5324436-lb_0--82212eca.png,5324436,10526,stylegan,stylegan
11754,0,-seed_9258413-lb_0--4ba6edc9.png,9258413,10526,stylegan,stylegan
11089,0,-seed_3065554-lb_0--330ef398.png,3065554,10526,stylegan,stylegan
7784,0,-seed_3626463-lb_0--bbc66c04.png,3626463,10526,stylegan,stylegan
2449,0,-seed_2960342-lb_0--53526d13.png,2960342,10526,stylegan,stylegan
14132,0,-seed_8003511-lb_0--602729eb.png,8003511,10526,stylegan,stylegan
9583,0,-seed_930505-lb_0--5106a2b1.png,930505,10526,stylegan,stylegan
12227,0,-seed_4254686-lb_0--d711cf06.png,4254686,10526,stylegan,stylegan
5888,0,-seed_6067938-lb_0--e4d77f82.png,6067938,10526,stylegan,stylegan
10021,0,-seed_7747203-lb_0--ecea5e15.png,7747203,10526,stylegan,stylegan
